chr	start	stop	geneId
chrI	12934101	12935268	ENSGACG00000011326
chrI	12944931	12947300	ENSGACG00000011330
chrI	12951366	12975043	ENSGACG00000011337
chrI	12996447	13000133	ENSGACG00000011342
chrI	13003617	13006435	ENSGACG00000011343
chrI	13008255	13019866	ENSGACG00000011346
chrI	13023216	13028489	ENSGACG00000011369
chrI	13216090	13317878	ENSGACG00000011373
chrI	13344497	13473797	ENSGACG00000011383
chrI	13612322	13617647	ENSGACG00000011395
chrI	13620340	13634122	ENSGACG00000011405
chrI	13638788	13640891	ENSGACG00000011413
chrI	13641371	13644764	ENSGACG00000011416
chrI	13645147	13646791	ENSGACG00000011423
chrI	13649804	13650739	ENSGACG00000011431
chrI	13653199	13654131	ENSGACG00000011432
chrI	13660407	13661342	ENSGACG00000011434
chrI	13666121	13667065	ENSGACG00000011435
chrI	13675113	13676075	ENSGACG00000011438
chrI	13679819	13683649	ENSGACG00000011439
chrI	13684007	13684945	ENSGACG00000011441
chrI	13686134	13687811	ENSGACG00000011443
chrI	13710153	13712777	ENSGACG00000011447
chrI	13722473	13730696	ENSGACG00000011454
chrI	13731873	13776029	ENSGACG00000011460
chrI	13798149	13834115	ENSGACG00000011469
chrI	13844039	13847899	ENSGACG00000011490
chrI	13848764	13849910	ENSGACG00000011496
chrI	13849914	13851911	ENSGACG00000011499
chrI	13855101	13860483	ENSGACG00000011506
chrI	13861809	13865012	ENSGACG00000011521
chrI	13900341	13921573	ENSGACG00000011549
chrI	13960163	14086347	ENSGACG00000011555
chrI	14089781	14100241	ENSGACG00000011579
chrI	14107444	14112858	ENSGACG00000011596
chrI	14131506	14141988	ENSGACG00000011606
chrI	14145097	14151229	ENSGACG00000011660
chrI	14161058	14204761	ENSGACG00000011668
chrI	14206411	14220624	ENSGACG00000011679
chrI	14232171	14235925	ENSGACG00000011689
chrI	14255167	14315758	ENSGACG00000011697
chrI	14335007	14347029	ENSGACG00000011703
chrI	14349127	14355571	ENSGACG00000011717
chrI	14384160	14404513	ENSGACG00000011727
chrI	14407805	14408494	ENSGACG00000011739
chrI	14409533	14410458	ENSGACG00000011740
chrI	14411808	14413873	ENSGACG00000011744
chrI	14414219	14415241	ENSGACG00000011753
chrI	14424905	14437159	ENSGACG00000011755
chrI	14443631	14446729	ENSGACG00000011798
chrI	14447782	14452882	ENSGACG00000011804
chrI	14453019	14455775	ENSGACG00000011812
chrI	14466193	14488456	ENSGACG00000011816
chrI	14596503	14656685	ENSGACG00000011821
chrI	14662617	14672136	ENSGACG00000011861
chrI	14688473	14692309	ENSGACG00000011908
chrI	14694558	14697861	ENSGACG00000011911
chrI	14700797	14719093	ENSGACG00000011918
chrI	14742745	14760294	ENSGACG00000011922
chrI	14762835	14797745	ENSGACG00000011929
chrI	14803278	14807518	ENSGACG00000011936
chrI	14822778	14824986	ENSGACG00000011947
chrI	14833302	14839907	ENSGACG00000011950
chrI	14845585	14880979	ENSGACG00000011959
chrI	14885967	14886422	ENSGACG00000011973
chrI	14931795	14934378	ENSGACG00000011976
chrI	14935434	14940314	ENSGACG00000011980
chrI	14942220	14944624	ENSGACG00000011982
chrI	14946130	14946768	ENSGACG00000012003
chrI	14949250	14952609	ENSGACG00000012006
chrI	14953875	14963295	ENSGACG00000012026
chrI	14966869	14967801	ENSGACG00000012067
chrI	15066769	15165993	ENSGACG00000012069
chrI	15179810	15185742	ENSGACG00000012085
chrI	15186787	15212577	ENSGACG00000012121
chrI	15218099	15248612	ENSGACG00000012128
chrI	15256024	15277248	ENSGACG00000012139
chrI	15281390	15282327	ENSGACG00000012148
chrI	15286253	15288771	ENSGACG00000012151
chrI	15291523	15296787	ENSGACG00000012155
chrI	15299122	15303538	ENSGACG00000012162
chrI	15307758	15349977	ENSGACG00000012165
chrI	15372942	15423501	ENSGACG00000012176
chrI	15498186	15502271	ENSGACG00000012227
chrI	15503017	15504540	ENSGACG00000012229
chrI	15603981	15623980	ENSGACG00000012236
chrI	15631216	15632207	ENSGACG00000012245
chrI	15842765	15848943	ENSGACG00000012248
chrI	15853645	15860579	ENSGACG00000012258
chrI	15863205	15865638	ENSGACG00000012278
chrI	15866676	15873954	ENSGACG00000012279
chrI	15905364	15935108	ENSGACG00000012283
chrI	15986539	15995312	ENSGACG00000012293
chrI	15999428	16005358	ENSGACG00000012297
chrI	16117606	16118100	ENSGACG00000012299
chrI	16127674	16149165	ENSGACG00000012302
chrI	16153691	16161736	ENSGACG00000012311
chrI	16162391	16172022	ENSGACG00000012321
chrI	16187365	16196239	ENSGACG00000012327
chrI	16201001	16208957	ENSGACG00000012331
chrI	16224914	16236654	ENSGACG00000012335
chrI	16248759	16255466	ENSGACG00000012339
chrI	16262023	16273957	ENSGACG00000012342
chrI	16279273	16287714	ENSGACG00000012374
chrI	16307666	16308550	ENSGACG00000012382
chrI	16312309	16359264	ENSGACG00000012383
chrI	16360392	16369059	ENSGACG00000012407
chrI	16370797	16378880	ENSGACG00000012419
chrI	16394289	16400237	ENSGACG00000012427
chrI	16402251	16433789	ENSGACG00000012485
chrI	16450625	16453357	ENSGACG00000012515
chrI	16454693	16471477	ENSGACG00000012517
chrI	16471588	16472822	ENSGACG00000012523
chrI	16479364	16527913	ENSGACG00000012524
chrI	16539279	16542395	ENSGACG00000012552
chrI	16543932	16545536	ENSGACG00000012569
chrI	16548191	16556160	ENSGACG00000012571
chrI	16560097	16564549	ENSGACG00000012586
chrI	16575933	16577771	ENSGACG00000012590
chrI	16578538	16587464	ENSGACG00000012592
chrI	16588873	16591961	ENSGACG00000012604
chrI	16615068	16620786	ENSGACG00000012605
chrI	16657377	16660345	ENSGACG00000012621
chrI	16667269	16668738	ENSGACG00000012622
chrI	16669192	16671336	ENSGACG00000012623
chrI	16708387	16709983	ENSGACG00000012627
chrI	16715644	16770873	ENSGACG00000012628
chrI	16791469	16796604	ENSGACG00000012634
chrI	16836100	16853998	ENSGACG00000012646
chrI	16856325	16859645	ENSGACG00000012684
chrI	16871452	16873094	ENSGACG00000012687
chrI	16877141	16908931	ENSGACG00000012689
chrI	16930923	16973259	ENSGACG00000012692
chrI	16974459	16976501	ENSGACG00000012697
chrI	16977963	16978640	ENSGACG00000012714
chrI	16980037	16980672	ENSGACG00000012717
chrI	16982760	16983419	ENSGACG00000012720
chrI	16985829	16989033	ENSGACG00000012721
chrI	16986216	16986848	ENSGACG00000012723
chrI	16987023	16989209	ENSGACG00000012725
chrI	16990353	16991108	ENSGACG00000012732
chrI	16994566	16995270	ENSGACG00000012735
chrI	16996486	16997109	ENSGACG00000012739
chrI	17003348	17004016	ENSGACG00000012742
chrI	17006612	17007435	ENSGACG00000012743
chrI	17009463	17012073	ENSGACG00000012747
chrI	17017476	17021900	ENSGACG00000012756
chrI	17024031	17029397	ENSGACG00000012759
chrI	17044110	17055063	ENSGACG00000012798
chrI	17058108	17065507	ENSGACG00000012821
chrI	17069579	17073874	ENSGACG00000012840
chrI	17076668	17079936	ENSGACG00000012904
chrI	17087701	17104894	ENSGACG00000012909
chrI	17107006	17111985	ENSGACG00000012917
chrI	17115099	17173315	ENSGACG00000012940
chrI	17181799	17187872	ENSGACG00000012966
chrI	17182699	17200073	ENSGACG00000012973
chrI	17209010	17210417	ENSGACG00000012981
chrI	17216957	17223854	ENSGACG00000012983
chrI	17245544	17248691	ENSGACG00000012985
chrI	17250785	17253636	ENSGACG00000012986
chrI	17254489	17258826	ENSGACG00000012993
chrI	17267070	17270705	ENSGACG00000013006
chrI	17275117	17283817	ENSGACG00000013015
chrI	17285737	17291216	ENSGACG00000013023
chrI	17293965	17296133	ENSGACG00000013042
chrI	17295935	17299771	ENSGACG00000013044
chrI	17305380	17307767	ENSGACG00000013083
chrI	17310665	17317263	ENSGACG00000013085
chrI	17318435	17330408	ENSGACG00000013091
chrI	17334049	17378420	ENSGACG00000013115
chrI	17387241	17387404	ENSGACG00000021796
chrI	17389563	17389726	ENSGACG00000021892
chrI	17390698	17390888	ENSGACG00000021786
chrI	17405809	17405972	ENSGACG00000021656
chrI	17407002	17407192	ENSGACG00000021914
chrI	17419746	17419909	ENSGACG00000021554
chrI	17420938	17421128	ENSGACG00000021608
chrI	17430498	17466440	ENSGACG00000013140
chrI	17470803	17489688	ENSGACG00000013147
chrI	17491621	17495128	ENSGACG00000013152
chrI	17498759	17525178	ENSGACG00000013172
chrI	17526948	17533471	ENSGACG00000013178
chrI	17537518	17550655	ENSGACG00000013185
chrI	17556087	17561749	ENSGACG00000013192
chrI	17565366	17566287	ENSGACG00000013196
chrI	17568066	17568142	ENSGACG00000022856
chrI	17569516	17569600	ENSGACG00000022815
chrI	17569690	17569774	ENSGACG00000022880
chrI	17571410	17572411	ENSGACG00000013197
chrI	17576646	17577654	ENSGACG00000013200
chrI	17578164	17584908	ENSGACG00000013203
chrI	17585126	17587206	ENSGACG00000013226
chrI	17589061	17589251	ENSGACG00000022007
chrI	17592304	17592494	ENSGACG00000021718
chrI	17593539	17593702	ENSGACG00000021179
chrI	17604205	17604395	ENSGACG00000021142
chrI	17615432	17619384	ENSGACG00000013228
chrI	17639773	17645567	ENSGACG00000013233
chrI	17671727	17684355	ENSGACG00000013257
chrI	17701949	17717061	ENSGACG00000013263
chrI	17725250	17761075	ENSGACG00000013269
chrI	17778520	17800359	ENSGACG00000013281
chrI	17785918	17787771	ENSGACG00000013293
chrI	17810053	17816782	ENSGACG00000013296
chrI	17821132	17834922	ENSGACG00000013311
chrI	17835914	17841348	ENSGACG00000013315
chrI	17842375	17849451	ENSGACG00000013325
chrI	17853213	17855603	ENSGACG00000013360
chrI	17861535	17861698	ENSGACG00000022077
chrI	17862748	17862938	ENSGACG00000022118
chrI	17872907	17873704	ENSGACG00000013361
chrI	17877811	17878663	ENSGACG00000013364
chrI	17883843	17884006	ENSGACG00000021089
chrI	17888053	17888243	ENSGACG00000022136
chrI	17895493	17895656	ENSGACG00000021911
chrI	17896783	17896973	ENSGACG00000021752
chrI	17902749	17913723	ENSGACG00000013367
chrI	17922719	17923754	ENSGACG00000013383
chrI	17926437	17931777	ENSGACG00000013384
chrI	17926587	17926735	ENSGACG00000021550
chrI	17927599	17927747	ENSGACG00000021654
chrI	17929333	17929445	ENSGACG00000022896
chrI	17930059	17930208	ENSGACG00000021667
chrI	17930792	17930937	ENSGACG00000022124
chrI	17941238	17942269	ENSGACG00000013400
chrI	17967469	17970568	ENSGACG00000013401
chrI	17999912	18000102	ENSGACG00000021613
chrI	18000967	18001130	ENSGACG00000021198
chrI	18183952	18188674	ENSGACG00000013412
chrI	18443019	18478237	ENSGACG00000013416
chrI	18496092	18498331	ENSGACG00000013418
chrI	18512143	18516716	ENSGACG00000013423
chrI	18519297	18526459	ENSGACG00000013425
chrI	18527494	18534928	ENSGACG00000013438
chrI	18538506	18551010	ENSGACG00000013443
chrI	18565179	18568018	ENSGACG00000013452
chrI	18579074	18585098	ENSGACG00000013456
chrI	18644114	18646738	ENSGACG00000013461
chrI	18671420	18672259	ENSGACG00000013464
chrI	18683424	18692253	ENSGACG00000013467
chrI	18703769	18727417	ENSGACG00000013476
chrI	18737183	18753820	ENSGACG00000013482
chrI	18800388	18825762	ENSGACG00000013486
chrI	18835855	18841766	ENSGACG00000013494
chrI	18848097	18855132	ENSGACG00000013496
chrI	18862754	18869076	ENSGACG00000013509
chrI	18873213	18905069	ENSGACG00000013524
chrI	18908290	18909439	ENSGACG00000013539
chrI	18922743	18960707	ENSGACG00000013540
chrI	18966429	18974884	ENSGACG00000013551
chrI	18982338	18987292	ENSGACG00000013556
chrI	18989278	19018351	ENSGACG00000013558
chrI	19050470	19064902	ENSGACG00000013565
chrI	19084624	19091522	ENSGACG00000013575
chrI	19101599	19361085	ENSGACG00000013586
chrI	19369704	19369794	ENSGACG00000022494
chrI	19496134	19498205	ENSGACG00000013604
chrI	19534152	19539937	ENSGACG00000013605
chrI	19659805	19661576	ENSGACG00000013610
chrI	19778163	19778681	ENSGACG00000013612
chrI	19969174	19980027	ENSGACG00000013614
chrI	19999484	20004928	ENSGACG00000013619
chrI	20026467	20036581	ENSGACG00000013633
chrI	20041464	20057505	ENSGACG00000013641
chrI	20062634	20072858	ENSGACG00000013651
chrI	20079916	20107066	ENSGACG00000013663
chrI	20111884	20119515	ENSGACG00000013667
chrI	20122535	20213226	ENSGACG00000013682
chrI	20235681	20260514	ENSGACG00000013689
chrI	20236960	20237738	ENSGACG00000013700
chrI	20293264	20301140	ENSGACG00000013701
chrI	20378572	20401035	ENSGACG00000013703
chrI	20705863	20706698	ENSGACG00000015364
chrI	20715341	20726270	ENSGACG00000015361
chrI	20741096	20759215	ENSGACG00000015358
chrI	20760656	20763309	ENSGACG00000015357
chrI	20770134	20794980	ENSGACG00000015355
chrI	20783951	20810500	ENSGACG00000015353
chrI	20817494	20819030	ENSGACG00000015352
chrI	20844788	20857853	ENSGACG00000015349
chrI	20873986	20887676	ENSGACG00000015348
chrI	20895783	20949829	ENSGACG00000015339
chrI	20966424	20967776	ENSGACG00000015336
chrI	20968503	20972727	ENSGACG00000015333
chrI	20974287	20980075	ENSGACG00000015330
chrI	20981120	20982270	ENSGACG00000015328
chrI	20989603	20995890	ENSGACG00000015323
chrI	20998309	21005251	ENSGACG00000015321
chrI	21036207	21041396	ENSGACG00000015312
chrI	21066613	21070288	ENSGACG00000015303
chrI	21071139	21078326	ENSGACG00000015295
chrI	21078419	21085655	ENSGACG00000015289
chrI	21083071	21085667	ENSGACG00000015287
chrI	21086000	21088548	ENSGACG00000015286
chrI	21091697	21093254	ENSGACG00000015285
chrI	21095032	21103573	ENSGACG00000015284
chrI	21112812	21118223	ENSGACG00000015279
chrI	21122207	21145097	ENSGACG00000015276
chrI	21202665	21202739	ENSGACG00000021492
chrI	21227303	21230133	ENSGACG00000015274
chrI	21235939	21238636	ENSGACG00000015268
chrI	21249427	21260593	ENSGACG00000015263
chrI	21286984	21299317	ENSGACG00000015253
chrI	21301689	21311261	ENSGACG00000015252
chrI	21362219	21371038	ENSGACG00000015240
chrI	21393031	21394719	ENSGACG00000015238
chrI	21416496	21427186	ENSGACG00000015237
chrI	21436249	21437388	ENSGACG00000015235
chrI	21440291	21442009	ENSGACG00000015234
chrI	21445358	21451424	ENSGACG00000015229
chrI	21452525	21466494	ENSGACG00000015223
chrI	21471135	21477853	ENSGACG00000015217
chrI	21486846	21497754	ENSGACG00000015213
chrI	21520521	21534008	ENSGACG00000015210
chrI	21804174	21876132	ENSGACG00000015207
chrI	21940708	21968720	ENSGACG00000015201
chrI	22024656	22028129	ENSGACG00000015198
chrI	22028476	22036493	ENSGACG00000015197
chrI	22077916	22095579	ENSGACG00000015192
chrI	22101947	22110855	ENSGACG00000015188
chrI	22113273	22115185	ENSGACG00000015186
chrI	22118540	22255141	ENSGACG00000015181
chrI	22198186	22199089	ENSGACG00000015185
chrI	22322079	22338650	ENSGACG00000015180
chrI	22389261	22413277	ENSGACG00000015177
chrI	22418038	22419508	ENSGACG00000015172
chrI	22420979	22422667	ENSGACG00000015169
chrI	22424374	22432909	ENSGACG00000015166
chrI	22434660	22439733	ENSGACG00000015162
chrI	22437216	22440479	ENSGACG00000015159
chrI	22440830	22442228	ENSGACG00000015156
chrI	22444386	22457987	ENSGACG00000015152
chrI	22478104	22479891	ENSGACG00000015151
chrI	22480346	22481094	ENSGACG00000015149
chrI	22483523	22485682	ENSGACG00000015146
chrI	22488333	22493056	ENSGACG00000015143
chrI	22493742	22497535	ENSGACG00000015135
chrI	22497774	22500479	ENSGACG00000015132
chrI	22502002	22507830	ENSGACG00000015126
chrI	22523610	22561872	ENSGACG00000015122
chrI	22593181	22672178	ENSGACG00000015115
chrI	22593775	22619029	ENSGACG00000015120
chrI	22648622	22656965	ENSGACG00000015116
chrI	22694969	22698779	ENSGACG00000015107
chrI	22718875	22744449	ENSGACG00000015105
chrI	22749496	22756125	ENSGACG00000015103
chrI	22757989	22763353	ENSGACG00000015089
chrI	22764973	22773208	ENSGACG00000015087
chrI	22778841	22780034	ENSGACG00000015085
chrI	22783719	22796063	ENSGACG00000015081
chrI	22807434	22810984	ENSGACG00000015079
chrI	22813903	22818294	ENSGACG00000015076
chrI	22823330	22832246	ENSGACG00000015075
chrI	22836243	22845729	ENSGACG00000015070
chrI	22979945	22980043	ENSGACG00000022197
chrI	22980184	22980262	ENSGACG00000021425
chrI	22981469	22997697	ENSGACG00000015068
chrI	22998588	23000930	ENSGACG00000015063
chrI	23002188	23003287	ENSGACG00000015062
chrI	23007155	23035175	ENSGACG00000015058
chrI	23018658	23019821	ENSGACG00000015061
chrI	23049317	23155451	ENSGACG00000015056
chrI	23267978	23269667	ENSGACG00000015054
chrI	23273382	23288084	ENSGACG00000015050
chrI	23319289	23327349	ENSGACG00000015038
chrI	23329603	23372915	ENSGACG00000015035
chrI	23410710	23427156	ENSGACG00000015030
chrI	23466541	23466636	ENSGACG00000022572
chrI	23569832	23570823	ENSGACG00000015029
chrI	23733242	23737398	ENSGACG00000015027
chrI	23828373	23832319	ENSGACG00000015026
chrI	24128969	24131071	ENSGACG00000015024
chrI	24250486	24254236	ENSGACG00000015007
chrI	24264860	24287605	ENSGACG00000014983
chrI	24292409	24308998	ENSGACG00000014968
chrI	24345143	24365265	ENSGACG00000014966
chrI	24412238	24416309	ENSGACG00000014964
chrI	24418051	24418872	ENSGACG00000014963
chrI	24418791	24422772	ENSGACG00000014961
chrI	24428005	24429192	ENSGACG00000014957
chrI	24440129	24442838	ENSGACG00000014956
chrI	24518448	24520317	ENSGACG00000014951
chrI	24533864	24536084	ENSGACG00000014950
chrI	24537355	24541756	ENSGACG00000014949
chrI	24544804	24550134	ENSGACG00000014946
chrI	24557204	24559644	ENSGACG00000014941
chrI	24563651	24566882	ENSGACG00000014937
chrI	24575339	24611159	ENSGACG00000014934
chrI	24615294	24616202	ENSGACG00000014933
chrI	24624809	24629681	ENSGACG00000014932
chrI	24629099	24629914	ENSGACG00000014931
chrI	24642884	24696555	ENSGACG00000014926
chrI	24710466	24726287	ENSGACG00000014925
chrI	24739403	24747373	ENSGACG00000014917
chrI	24779058	24781257	ENSGACG00000014909
chrI	24783328	24785391	ENSGACG00000014906
chrI	24790028	24797349	ENSGACG00000014901
chrI	24802912	24807777	ENSGACG00000014898
chrI	24815078	24821359	ENSGACG00000014895
chrI	24844698	24858966	ENSGACG00000014889
chrI	24861971	24866349	ENSGACG00000014886
chrI	24867854	24871476	ENSGACG00000014883
chrI	24873081	24877240	ENSGACG00000014869
chrI	24882823	24913947	ENSGACG00000014859
chrI	24929000	24937335	ENSGACG00000014853
chrI	24948494	24959219	ENSGACG00000014851
chrI	24988191	24989255	ENSGACG00000014850
chrI	25041601	25054349	ENSGACG00000014843
chrI	25057199	25065807	ENSGACG00000014838
chrI	25067122	25069539	ENSGACG00000014833
chrI	25077161	25079325	ENSGACG00000014831
chrI	25080545	25082281	ENSGACG00000014827
chrI	25083356	25088765	ENSGACG00000014821
chrI	25089778	25091981	ENSGACG00000014819
chrI	25114465	25115947	ENSGACG00000014817
chrI	25116616	25121712	ENSGACG00000014810
chrI	25123383	25130814	ENSGACG00000014804
chrI	25140346	25150219	ENSGACG00000014799
chrI	25154722	25168117	ENSGACG00000014790
chrI	25187915	25217774	ENSGACG00000014773
chrI	25220344	25227279	ENSGACG00000014770
chrI	25255805	25259314	ENSGACG00000014754
chrI	25260032	25260856	ENSGACG00000014752
chrI	25264545	25268934	ENSGACG00000014735
chrI	25298524	25366348	ENSGACG00000014727
chrI	25438809	25441698	ENSGACG00000014723
chrI	25445503	25447628	ENSGACG00000014722
chrI	25457958	25483462	ENSGACG00000014720
chrI	25524231	25526144	ENSGACG00000014712
chrI	25528437	25529322	ENSGACG00000014709
chrI	25539148	25542740	ENSGACG00000014669
chrI	25548094	25553842	ENSGACG00000014645
chrI	25557663	25561068	ENSGACG00000014643
chrI	25563835	25564553	ENSGACG00000014641
chrI	25574232	25581159	ENSGACG00000014627
chrI	25581534	25587141	ENSGACG00000014605
chrI	25588733	25619831	ENSGACG00000014601
chrI	25627729	25630447	ENSGACG00000014600
chrI	25633219	25652067	ENSGACG00000014598
chrI	25654373	25656965	ENSGACG00000014596
chrI	25660006	25683739	ENSGACG00000014595
chrI	25692430	25694279	ENSGACG00000014592
chrI	25700027	25715621	ENSGACG00000014580
chrI	25716700	25719574	ENSGACG00000014578
chrI	25740188	25742191	ENSGACG00000014576
chrI	25744076	25750498	ENSGACG00000014573
chrI	25752488	25767506	ENSGACG00000014564
chrI	25783357	25788500	ENSGACG00000014546
chrI	25792361	25793308	ENSGACG00000014544
chrI	25794438	25797624	ENSGACG00000014542
chrI	25796723	25802267	ENSGACG00000014540
chrI	25801606	25806930	ENSGACG00000014503
chrI	25810220	25811457	ENSGACG00000014502
chrI	25813540	25816646	ENSGACG00000014498
chrI	25820071	25823204	ENSGACG00000014496
chrI	25824066	25825751	ENSGACG00000014493
chrI	25826575	25828429	ENSGACG00000014490
chrI	25830190	25838177	ENSGACG00000014485
chrI	25850587	25856745	ENSGACG00000014473
chrI	25857740	25861803	ENSGACG00000014464
chrI	25862313	25863070	ENSGACG00000014459
chrI	25865500	25868069	ENSGACG00000014444
chrI	25870567	25872957	ENSGACG00000014439
chrI	25884225	25897635	ENSGACG00000014437
chrI	25910715	25916989	ENSGACG00000014436
chrI	25919438	25938333	ENSGACG00000014429
chrI	25948259	25961224	ENSGACG00000014424
chrI	25970069	25989833	ENSGACG00000014419
chrI	26007722	26023112	ENSGACG00000014407
chrI	26023253	26026301	ENSGACG00000014396
chrI	26026586	26031802	ENSGACG00000014388
chrI	26034785	26038003	ENSGACG00000014378
chrI	26045706	26046527	ENSGACG00000014376
chrI	26049056	26051884	ENSGACG00000014373
chrI	26068696	26069574	ENSGACG00000014371
chrI	26069816	26071104	ENSGACG00000014367
chrI	26088171	26116958	ENSGACG00000014358
chrI	26123295	26123632	ENSGACG00000014353
chrI	26126303	26128115	ENSGACG00000014349
chrI	26201480	26224302	ENSGACG00000014345
chrI	26254668	26285195	ENSGACG00000014324
chrI	26300766	26307272	ENSGACG00000014323
chrI	26309567	26310453	ENSGACG00000014321
