CHROM	treeNumber	windowNumber	BIN_START	BIN_END	biggestMonoPhyletic	expected	switchesNeeded	SDRbool
chrIII	24	w23	2300000	2400000	2	15	13	False
chrIII	25	w24	2400000	2500000	2	15	13	False
chrIII	26	w25	2500000	2600000	3	15	12	False
chrIII	27	w26	2600000	2700000	3	15	12	False
chrIII	28	w27	2700000	2800000	2	15	13	False
chrIII	29	w28	2800000	2900000	2	15	13	False
chrIII	30	w29	2900000	3000000	4	15	11	False
chrIII	31	w30	3000000	3100000	3	15	12	False
chrIII	32	w31	3100000	3200000	2	15	13	False
chrIII	33	w32	3200000	3300000	3	15	12	False
chrIII	34	w33	3300000	3400000	2	15	13	False
chrIII	35	w34	3400000	3500000	4	15	11	False
chrIII	36	w35	3500000	3600000	4	15	11	False
chrIII	37	w36	3600000	3700000	3	15	12	False
chrIII	38	w37	3700000	3800000	2	15	13	False
chrIII	39	w38	3800000	3900000	2	15	13	False
chrIII	40	w39	3900000	4000000	2	15	13	False
chrIII	41	w40	4000000	4100000	4	15	11	False
chrIII	42	w41	4100000	4200000	3	15	12	False
chrIII	43	w42	4200000	4300000	3	15	12	False
chrIII	44	w43	4300000	4400000	3	15	12	False
chrIII	45	w44	4400000	4500000	4	15	11	False
chrIII	46	w45	4500000	4600000	4	15	11	False
chrIII	47	w46	4600000	4700000	4	15	11	False
chrIII	48	w47	4700000	4800000	4	15	11	False
chrIII	49	w48	4800000	4900000	2	15	13	False
chrIII	50	w49	4900000	5000000	2	15	13	False
chrIII	51	w50	5000000	5100000	3	15	12	False
chrIII	52	w51	5100000	5200000	3	15	12	False
chrIII	53	w52	5200000	5300000	3	15	12	False
chrIII	54	w53	5300000	5400000	4	15	11	False
chrIII	55	w54	5400000	5500000	4	15	11	False
chrIII	56	w55	5500000	5600000	3	15	12	False
chrIII	57	w56	5600000	5700000	4	15	11	False
chrIII	58	w57	5700000	5800000	3	15	12	False
chrIII	59	w58	5800000	5900000	4	15	11	False
chrIII	60	w59	5900000	6000000	4	15	11	False
chrIII	61	w60	6000000	6100000	3	15	12	False
chrIII	62	w61	6100000	6200000	6	15	9	False
chrIII	63	w62	6200000	6300000	3	15	12	False
chrIII	64	w63	6300000	6400000	2	15	13	False
chrIII	65	w64	6400000	6500000	3	15	12	False
chrIII	66	w65	6500000	6600000	3	15	12	False
chrIII	67	w66	6600000	6700000	2	15	13	False
chrIII	68	w67	6700000	6800000	3	15	12	False
chrIII	69	w68	6800000	6900000	2	15	13	False
chrIII	70	w69	6900000	7000000	6	15	9	False
chrIII	71	w70	7000000	7100000	4	15	11	False
chrIII	72	w71	7100000	7200000	2	15	13	False
chrIII	73	w72	7200000	7300000	4	15	11	False
chrIII	74	w73	7300000	7400000	2	15	13	False
chrIII	75	w74	7400000	7500000	2	15	13	False
chrIII	76	w75	7500000	7600000	2	15	13	False
chrIII	77	w76	7600000	7700000	4	15	11	False
chrIII	78	w77	7700000	7800000	4	15	11	False
chrIII	79	w78	7800000	7900000	2	15	13	False
chrIII	80	w79	7900000	8000000	2	15	13	False
chrIII	81	w80	8000000	8100000	5	15	10	False
chrIII	82	w81	8100000	8200000	3	15	12	False
chrIII	83	w82	8200000	8300000	4	15	11	False
chrIII	84	w83	8300000	8400000	3	15	12	False
chrIII	85	w84	8400000	8500000	2	15	13	False
chrIII	86	w85	8500000	8600000	8	15	7	False
chrIII	87	w86	8600000	8700000	5	15	10	False
chrIII	88	w87	8700000	8800000	4	15	11	False
chrIII	89	w88	8800000	8900000	2	15	13	False
chrIII	90	w89	8900000	9000000	3	15	12	False
chrIII	91	w90	9000000	9100000	6	15	9	False
chrIII	92	w91	9100000	9200000	3	15	12	False
chrIII	93	w92	9200000	9300000	3	15	12	False
chrIII	94	w93	9300000	9400000	5	15	10	False
chrIII	95	w94	9400000	9500000	3	15	12	False
chrIII	96	w95	9500000	9600000	2	15	13	False
chrIII	97	w96	9600000	9700000	2	15	13	False
chrIII	98	w97	9700000	9800000	4	15	11	False
chrIII	99	w98	9800000	9900000	6	15	9	False
chrIII	100	w99	9900000	10000000	3	15	12	False
chrIII	101	w100	10000000	10100000	2	15	13	False
chrIII	102	w101	10100000	10200000	5	15	10	False
chrIII	103	w102	10200000	10300000	2	15	13	False
chrIII	104	w103	10300000	10400000	2	15	13	False
chrIII	105	w104	10400000	10500000	4	15	11	False
chrIII	106	w105	10500000	10600000	2	15	13	False
chrIII	107	w106	10600000	10700000	3	15	12	False
chrIII	108	w107	10700000	10800000	2	15	13	False
chrIII	109	w108	10800000	10900000	2	15	13	False
chrIII	110	w109	10900000	11000000	2	15	13	False
chrIII	111	w110	11000000	11100000	2	15	13	False
chrIII	112	w111	11100000	11200000	2	15	13	False
chrIII	113	w112	11200000	11300000	3	15	12	False
chrIII	114	w113	11300000	11400000	4	15	11	False
chrIII	115	w114	11400000	11500000	4	15	11	False
chrIII	116	w115	11500000	11600000	2	15	13	False
chrIII	117	w116	11600000	11700000	3	15	12	False
chrIII	118	w117	11700000	11800000	3	15	12	False
chrIII	119	w118	11800000	11900000	2	15	13	False
chrIII	120	w119	11900000	12000000	3	15	12	False
chrIII	121	w120	12000000	12100000	4	15	11	False
chrIII	122	w121	12100000	12200000	2	15	13	False
chrIII	123	w122	12200000	12300000	2	15	13	False
chrIII	124	w123	12300000	12400000	2	15	13	False
chrIII	125	w124	12400000	12500000	2	15	13	False
chrIII	126	w125	12500000	12600000	2	15	13	False
chrIII	127	w126	12600000	12700000	3	15	12	False
chrIII	128	w127	12700000	12800000	2	15	13	False
chrIII	129	w128	12800000	12900000	3	15	12	False
chrIII	130	w129	12900000	13000000	3	15	12	False
chrIII	131	w130	13000000	13100000	3	15	12	False
chrIII	132	w131	13100000	13200000	2	15	13	False
chrIII	133	w132	13200000	13300000	3	15	12	False
chrIII	134	w133	13300000	13400000	3	15	12	False
chrIII	135	w134	13400000	13500000	5	15	10	False
chrIII	136	w135	13500000	13600000	5	15	10	False
chrIII	137	w136	13600000	13700000	2	15	13	False
chrIII	138	w137	13700000	13800000	3	15	12	False
chrIII	139	w138	13800000	13900000	3	15	12	False
chrIII	140	w139	13900000	14000000	3	15	12	False
chrIII	141	w140	14000000	14100000	3	15	12	False
chrIII	142	w141	14100000	14200000	6	15	9	False
chrIII	143	w142	14200000	14300000	3	15	12	False
chrIII	144	w143	14300000	14400000	3	15	12	False
chrIII	145	w144	14400000	14500000	3	15	12	False
chrIII	146	w145	14500000	14600000	3	15	12	False
chrIII	147	w146	14600000	14700000	2	15	13	False
chrIII	148	w147	14700000	14800000	3	15	12	False
chrIII	149	w148	14800000	14900000	3	15	12	False
chrIII	150	w149	14900000	15000000	2	15	13	False
chrIII	151	w150	15000000	15100000	4	15	11	False
chrIII	152	w151	15100000	15200000	2	15	13	False
chrIII	153	w152	15200000	15300000	3	15	12	False
chrIII	154	w153	15300000	15400000	3	15	12	False
chrIII	155	w154	15400000	15500000	4	15	11	False
chrIII	156	w155	15500000	15600000	3	15	12	False
chrIII	157	w156	15600000	15700000	3	15	12	False
chrIII	158	w157	15700000	15800000	4	15	11	False
chrIII	159	w158	15800000	15900000	3	15	12	False
chrIII	160	w159	15900000	16000000	0	15	15	False
chrIII	161	w160	16000000	16100000	2	15	13	False
chrIII	162	w161	16100000	16200000	3	15	12	False
chrIII	163	w162	16200000	16300000	4	15	11	False
chrIII	164	w163	16300000	16400000	4	15	11	False
chrIII	165	w164	16400000	16500000	4	15	11	False
chrIII	166	w165	16500000	16600000	3	15	12	False
chrIII	167	w166	16600000	16700000	2	15	13	False
chrIII	168	w167	16700000	16800000	2	15	13	False
chrIII	169	w168	16800000	16900000	7	15	8	False
chrIII	170	w169	16900000	17000000	2	15	13	False
chrIII	171	w170	17000000	17100000	2	15	13	False
chrIII	172	w171	17100000	17200000	6	15	9	False
chrIII	173	w172	17200000	17300000	4	15	11	False
chrIII	174	w173	17300000	17400000	2	15	13	False
chrIII	175	w174	17400000	17500000	6	15	9	False
chrIII	176	w175	17500000	17600000	2	15	13	False
chrIII	177	w176	17600000	17700000	0	15	15	False
chrIII	178	w177	17700000	17800000	3	15	12	False
chrIV	1	w0	0	100000	4	15	11	False
chrIV	2	w1	100000	200000	3	15	12	False
chrIV	3	w2	200000	300000	3	15	12	False
chrIV	4	w3	300000	400000	5	15	10	False
chrIV	5	w4	400000	500000	4	15	11	False
chrIV	6	w5	500000	600000	2	15	13	False
chrIV	7	w6	600000	700000	3	15	12	False
chrIV	8	w7	700000	800000	3	15	12	False
chrIV	9	w8	800000	900000	4	15	11	False
chrIV	10	w9	900000	1000000	3	15	12	False
chrIV	11	w10	1000000	1100000	4	15	11	False
chrIV	12	w11	1100000	1200000	4	15	11	False
chrIV	13	w12	1200000	1300000	6	15	9	False
chrIV	14	w13	1300000	1400000	2	15	13	False
chrIV	15	w14	1400000	1500000	3	15	12	False
chrIV	16	w15	1500000	1600000	2	15	13	False
chrIV	17	w16	1600000	1700000	2	15	13	False
chrIV	18	w17	1700000	1800000	3	15	12	False
chrIV	19	w18	1800000	1900000	2	15	13	False
chrIV	20	w19	1900000	2000000	4	15	11	False
chrIV	21	w20	2000000	2100000	3	15	12	False
chrIV	22	w21	2100000	2200000	4	15	11	False
chrIV	23	w22	2200000	2300000	4	15	11	False
chrIV	24	w23	2300000	2400000	3	15	12	False
chrIV	25	w24	2400000	2500000	2	15	13	False
chrIV	26	w25	2500000	2600000	3	15	12	False
chrIV	27	w26	2600000	2700000	2	15	13	False
chrIV	28	w27	2700000	2800000	2	15	13	False
chrIV	29	w28	2800000	2900000	4	15	11	False
chrIV	30	w29	2900000	3000000	3	15	12	False
chrIV	31	w30	3000000	3100000	2	15	13	False
chrIV	32	w31	3100000	3200000	2	15	13	False
chrIV	33	w32	3200000	3300000	3	15	12	False
chrIV	34	w33	3300000	3400000	3	15	12	False
chrIV	35	w34	3400000	3500000	2	15	13	False
chrIV	36	w35	3500000	3600000	3	15	12	False
chrIV	37	w36	3600000	3700000	2	15	13	False
chrIV	38	w37	3700000	3800000	3	15	12	False
chrIV	39	w38	3800000	3900000	3	15	12	False
chrIV	40	w39	3900000	4000000	3	15	12	False
chrIV	41	w40	4000000	4100000	4	15	11	False
chrIV	42	w41	4100000	4200000	2	15	13	False
chrIV	43	w42	4200000	4300000	3	15	12	False
chrIV	44	w43	4300000	4400000	3	15	12	False
chrIV	45	w44	4400000	4500000	3	15	12	False
chrIV	46	w45	4500000	4600000	2	15	13	False
chrIV	47	w46	4600000	4700000	2	15	13	False
chrIV	48	w47	4700000	4800000	3	15	12	False
chrIV	49	w48	4800000	4900000	2	15	13	False
chrIV	50	w49	4900000	5000000	3	15	12	False
chrIV	51	w50	5000000	5100000	2	15	13	False
chrIV	52	w51	5100000	5200000	6	15	9	False
chrIV	53	w52	5200000	5300000	4	15	11	False
chrIV	54	w53	5300000	5400000	2	15	13	False
chrIV	55	w54	5400000	5500000	4	15	11	False
chrIV	56	w55	5500000	5600000	2	15	13	False
chrIV	57	w56	5600000	5700000	3	15	12	False
chrIV	58	w57	5700000	5800000	3	15	12	False
chrIV	59	w58	5800000	5900000	2	15	13	False
chrIV	60	w59	5900000	6000000	2	15	13	False
chrIV	61	w60	6000000	6100000	2	15	13	False
chrIV	62	w61	6100000	6200000	3	15	12	False
chrIV	63	w62	6200000	6300000	2	15	13	False
chrIV	64	w63	6300000	6400000	3	15	12	False
chrIV	65	w64	6400000	6500000	3	15	12	False
chrIV	66	w65	6500000	6600000	5	15	10	False
chrIV	67	w66	6600000	6700000	4	15	11	False
chrIV	68	w67	6700000	6800000	2	15	13	False
chrIV	69	w68	6800000	6900000	3	15	12	False
chrIV	70	w69	6900000	7000000	4	15	11	False
chrIV	71	w70	7000000	7100000	3	15	12	False
chrIV	72	w71	7100000	7200000	3	15	12	False
chrIV	73	w72	7200000	7300000	3	15	12	False
chrIV	74	w73	7300000	7400000	5	15	10	False
chrIV	75	w74	7400000	7500000	3	15	12	False
chrIV	76	w75	7500000	7600000	4	15	11	False
chrIV	77	w76	7600000	7700000	2	15	13	False
chrIV	78	w77	7700000	7800000	4	15	11	False
chrIV	79	w78	7800000	7900000	3	15	12	False
chrIV	80	w79	7900000	8000000	3	15	12	False
chrIV	81	w80	8000000	8100000	3	15	12	False
chrIV	82	w81	8100000	8200000	2	15	13	False
chrIV	83	w82	8200000	8300000	6	15	9	False
chrIV	84	w83	8300000	8400000	2	15	13	False
chrIV	85	w84	8400000	8500000	3	15	12	False
chrIV	86	w85	8500000	8600000	5	15	10	False
chrIV	87	w86	8600000	8700000	2	15	13	False
chrIV	88	w87	8700000	8800000	2	15	13	False
chrIV	89	w88	8800000	8900000	3	15	12	False
chrIV	90	w89	8900000	9000000	2	15	13	False
chrIV	91	w90	9000000	9100000	3	15	12	False
chrIV	92	w91	9100000	9200000	4	15	11	False
chrIV	93	w92	9200000	9300000	3	15	12	False
chrIV	94	w93	9300000	9400000	2	15	13	False
chrIV	95	w94	9400000	9500000	2	15	13	False
chrIV	96	w95	9500000	9600000	3	15	12	False
chrIV	97	w96	9600000	9700000	2	15	13	False
chrIV	98	w97	9700000	9800000	2	15	13	False
chrIV	99	w98	9800000	9900000	2	15	13	False
chrIV	100	w99	9900000	10000000	3	15	12	False
chrIV	101	w100	10000000	10100000	2	15	13	False
chrIV	102	w101	10100000	10200000	3	15	12	False
chrIV	103	w102	10200000	10300000	2	15	13	False
chrIV	104	w103	10300000	10400000	2	15	13	False
chrIV	105	w104	10400000	10500000	2	15	13	False
chrIV	106	w105	10500000	10600000	2	15	13	False
chrIV	107	w106	10600000	10700000	3	15	12	False
chrIV	108	w107	10700000	10800000	3	15	12	False
chrIV	109	w108	10800000	10900000	2	15	13	False
chrIV	110	w109	10900000	11000000	2	15	13	False
chrIV	111	w110	11000000	11100000	3	15	12	False
chrIV	112	w111	11100000	11200000	4	15	11	False
chrIV	113	w112	11200000	11300000	3	15	12	False
chrIV	114	w113	11300000	11400000	4	15	11	False
chrIV	115	w114	11400000	11500000	3	15	12	False
chrIV	116	w115	11500000	11600000	6	15	9	False
chrIV	117	w116	11600000	11700000	2	15	13	False
chrIV	118	w117	11700000	11800000	2	15	13	False
chrIV	119	w118	11800000	11900000	2	15	13	False
chrIV	120	w119	11900000	12000000	2	15	13	False
chrIV	121	w120	12000000	12100000	3	15	12	False
chrIV	122	w121	12100000	12200000	3	15	12	False
chrIV	123	w122	12200000	12300000	2	15	13	False
chrIV	124	w123	12300000	12400000	2	15	13	False
chrIV	125	w124	12400000	12500000	3	15	12	False
chrIV	126	w125	12500000	12600000	2	15	13	False
chrIV	127	w126	12600000	12700000	2	15	13	False
chrIV	128	w127	12700000	12800000	5	15	10	False
chrIV	129	w128	12800000	12900000	3	15	12	False
chrIV	130	w129	12900000	13000000	5	15	10	False
chrIV	131	w130	13000000	13100000	3	15	12	False
chrIV	132	w131	13100000	13200000	2	15	13	False
chrIV	133	w132	13200000	13300000	3	15	12	False
chrIV	134	w133	13300000	13400000	4	15	11	False
chrIV	135	w134	13400000	13500000	4	15	11	False
chrIV	136	w135	13500000	13600000	3	15	12	False
chrIV	137	w136	13600000	13700000	2	15	13	False
chrIV	138	w137	13700000	13800000	3	15	12	False
chrIV	139	w138	13800000	13900000	3	15	12	False
chrIV	140	w139	13900000	14000000	4	15	11	False
chrIV	141	w140	14000000	14100000	3	15	12	False
chrIV	142	w141	14100000	14200000	3	15	12	False
chrIV	143	w142	14200000	14300000	3	15	12	False
chrIV	144	w143	14300000	14400000	2	15	13	False
chrIV	145	w144	14400000	14500000	4	15	11	False
chrIV	146	w145	14500000	14600000	2	15	13	False
chrIV	147	w146	14600000	14700000	3	15	12	False
chrIV	148	w147	14700000	14800000	3	15	12	False
chrIV	149	w148	14800000	14900000	4	15	11	False
chrIV	150	w149	14900000	15000000	3	15	12	False
chrIV	151	w150	15000000	15100000	4	15	11	False
chrIV	152	w151	15100000	15200000	3	15	12	False
chrIV	153	w152	15200000	15300000	3	15	12	False
chrIV	154	w153	15300000	15400000	4	15	11	False
chrIV	155	w154	15400000	15500000	3	15	12	False
chrIV	156	w155	15500000	15600000	2	15	13	False
chrIV	157	w156	15600000	15700000	2	15	13	False
chrIV	158	w157	15700000	15800000	2	15	13	False
chrIV	159	w158	15800000	15900000	2	15	13	False
chrIV	160	w159	15900000	16000000	2	15	13	False
chrIV	161	w160	16000000	16100000	3	15	12	False
chrIV	162	w161	16100000	16200000	5	15	10	False
chrIV	163	w162	16200000	16300000	3	15	12	False
chrIV	164	w163	16300000	16400000	3	15	12	False
chrIV	165	w164	16400000	16500000	3	15	12	False
chrIV	166	w165	16500000	16600000	2	15	13	False
chrIV	167	w166	16600000	16700000	2	15	13	False
chrIV	168	w167	16700000	16800000	2	15	13	False
chrIV	169	w168	16800000	16900000	2	15	13	False
chrIV	170	w169	16900000	17000000	3	15	12	False
chrIV	171	w170	17000000	17100000	4	15	11	False
chrIV	172	w171	17100000	17200000	3	15	12	False
chrIV	173	w172	17200000	17300000	3	15	12	False
chrIV	174	w173	17300000	17400000	3	15	12	False
chrIV	175	w174	17400000	17500000	5	15	10	False
chrIV	176	w175	17500000	17600000	3	15	12	False
chrIV	177	w176	17600000	17700000	3	15	12	False
chrIV	178	w177	17700000	17800000	3	15	12	False
chrIV	179	w178	17800000	17900000	2	15	13	False
chrIV	180	w179	17900000	18000000	3	15	12	False
chrIV	181	w180	18000000	18100000	3	15	12	False
chrIV	182	w181	18100000	18200000	3	15	12	False
chrIV	183	w182	18200000	18300000	3	15	12	False
chrIV	184	w183	18300000	18400000	3	15	12	False
chrIV	185	w184	18400000	18500000	2	15	13	False
chrIV	186	w185	18500000	18600000	2	15	13	False
chrIV	187	w186	18600000	18700000	3	15	12	False
chrIV	188	w187	18700000	18800000	2	15	13	False
chrIV	189	w188	18800000	18900000	2	15	13	False
chrIV	190	w189	18900000	19000000	2	15	13	False
chrIV	191	w190	19000000	19100000	3	15	12	False
chrIV	192	w191	19100000	19200000	2	15	13	False
chrIV	193	w192	19200000	19300000	3	15	12	False
chrIV	194	w193	19300000	19400000	4	15	11	False
chrIV	195	w194	19400000	19500000	3	15	12	False
chrIV	196	w195	19500000	19600000	3	15	12	False
chrIV	197	w196	19600000	19700000	4	15	11	False
chrIV	198	w197	19700000	19800000	3	15	12	False
chrIV	199	w198	19800000	19900000	5	15	10	False
chrIV	200	w199	19900000	20000000	3	15	12	False
chrIV	201	w200	20000000	20100000	2	15	13	False
chrIV	202	w201	20100000	20200000	3	15	12	False
chrIV	203	w202	20200000	20300000	2	15	13	False
chrIV	204	w203	20300000	20400000	2	15	13	False
chrIV	205	w204	20400000	20500000	3	15	12	False
chrIV	206	w205	20500000	20600000	2	15	13	False
chrIV	207	w206	20600000	20700000	4	15	11	False
chrIV	208	w207	20700000	20800000	3	15	12	False
chrIV	209	w208	20800000	20900000	4	15	11	False
chrIV	210	w209	20900000	21000000	2	15	13	False
chrIV	211	w210	21000000	21100000	3	15	12	False
chrIV	212	w211	21100000	21200000	2	15	13	False
chrIV	213	w212	21200000	21300000	5	15	10	False
chrIV	214	w213	21300000	21400000	2	15	13	False
chrIV	215	w214	21400000	21500000	3	15	12	False
chrIV	216	w215	21500000	21600000	5	15	10	False
chrIV	217	w216	21600000	21700000	4	15	11	False
chrIV	218	w217	21700000	21800000	2	15	13	False
chrIV	219	w218	21800000	21900000	2	15	13	False
chrIV	220	w219	21900000	22000000	2	15	13	False
chrIV	221	w220	22000000	22100000	6	15	9	False
chrIV	222	w221	22100000	22200000	3	15	12	False
chrIV	223	w222	22200000	22300000	8	15	7	False
chrIV	224	w223	22300000	22400000	2	15	13	False
chrIV	225	w224	22400000	22500000	3	15	12	False
chrIV	226	w225	22500000	22600000	2	15	13	False
chrIV	227	w226	22600000	22700000	4	15	11	False
chrIV	228	w227	22700000	22800000	2	15	13	False
chrIV	229	w228	22800000	22900000	3	15	12	False
chrIV	230	w229	22900000	23000000	4	15	11	False
chrIV	231	w230	23000000	23100000	5	15	10	False
chrIV	232	w231	23100000	23200000	6	15	9	False
chrIV	233	w232	23200000	23300000	3	15	12	False
chrIV	234	w233	23300000	23400000	2	15	13	False
chrIV	235	w234	23400000	23500000	3	15	12	False
chrIV	236	w235	23500000	23600000	2	15	13	False
chrIV	237	w236	23600000	23700000	2	15	13	False
chrIV	238	w237	23700000	23800000	2	15	13	False
chrIV	239	w238	23800000	23900000	3	15	12	False
chrIV	240	w239	23900000	24000000	3	15	12	False
chrIV	241	w240	24000000	24100000	4	15	11	False
chrIV	242	w241	24100000	24200000	3	15	12	False
chrIV	243	w242	24200000	24300000	2	15	13	False
chrIV	244	w243	24300000	24400000	4	15	11	False
chrIV	245	w244	24400000	24500000	3	15	12	False
chrIV	246	w245	24500000	24600000	2	15	13	False
chrIV	247	w246	24600000	24700000	4	15	11	False
chrIV	248	w247	24700000	24800000	3	15	12	False
chrIV	249	w248	24800000	24900000	4	15	11	False
chrIV	250	w249	24900000	25000000	2	15	13	False
chrIV	251	w250	25000000	25100000	3	15	12	False
chrIV	252	w251	25100000	25200000	3	15	12	False
chrIV	253	w252	25200000	25300000	3	15	12	False
chrIV	254	w253	25300000	25400000	2	15	13	False
chrIV	255	w254	25400000	25500000	2	15	13	False
chrIV	256	w255	25500000	25600000	2	15	13	False
chrIV	257	w256	25600000	25700000	2	15	13	False
chrIV	258	w257	25700000	25800000	4	15	11	False
chrIV	259	w258	25800000	25900000	3	15	12	False
chrIV	260	w259	25900000	26000000	5	15	10	False
chrIV	261	w260	26000000	26100000	5	15	10	False
chrIV	262	w261	26100000	26200000	3	15	12	False
chrIV	263	w262	26200000	26300000	4	15	11	False
chrIV	264	w263	26300000	26400000	4	15	11	False
chrIV	265	w264	26400000	26500000	4	15	11	False
chrIV	266	w265	26500000	26600000	3	15	12	False
chrIV	267	w266	26600000	26700000	2	15	13	False
chrIV	268	w267	26700000	26800000	3	15	12	False
chrIV	269	w268	26800000	26900000	4	15	11	False
chrIV	270	w269	26900000	27000000	3	15	12	False
chrIV	271	w270	27000000	27100000	3	15	12	False
chrIV	272	w271	27100000	27200000	6	15	9	False
chrIV	273	w272	27200000	27300000	2	15	13	False
chrIV	274	w273	27300000	27400000	4	15	11	False
chrIV	275	w274	27400000	27500000	4	15	11	False
chrIV	276	w275	27500000	27600000	3	15	12	False
chrIV	277	w276	27600000	27700000	2	15	13	False
chrIV	278	w277	27700000	27800000	4	15	11	False
chrIV	279	w278	27800000	27900000	3	15	12	False
chrIV	280	w279	27900000	28000000	3	15	12	False
chrIV	281	w280	28000000	28100000	4	15	11	False
chrIV	282	w281	28100000	28200000	3	15	12	False
chrIV	283	w282	28200000	28300000	2	15	13	False
chrIV	284	w283	28300000	28400000	4	15	11	False
chrIV	285	w284	28400000	28500000	3	15	12	False
